DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.253	4.9755	26.6351	21.0534	2.3199e-01	0.1285	0.011	1459.99	49.482	3.7037	38.410146
0.253	4.9723	26.6039	21.0290	2.3199e-01	0.1273	0.015	1459.94	49.496	3.7058	38.410147
0.240	4.9697	26.6281	21.0485	2.1978e-01	0.1273	0.011	1459.96	49.445	3.7016	38.410147
0.252	4.9670	26.6739	21.0849	2.3199e-01	0.1285	0.015	1460.01	49.455	3.7015	38.410148
0.253	4.9646	26.7023	21.1076	2.3199e-01	0.1285	0.015	1460.03	49.400	3.6968	38.410148
0.253	4.9654	26.7985	21.1836	2.3199e-01	0.1273	0.011	1460.16	49.405	3.6948	38.410149
0.240	4.9763	26.8285	21.2063	2.3199e-01	0.1285	0.015	1460.24	49.353	3.6892	38.410149
0.239	4.9925	26.8513	21.2228	2.3199e-01	0.1273	0.011	1460.34	49.416	3.6919	38.410149
0.240	5.0092	26.9053	21.2639	2.3199e-01	0.1273	0.011	1460.47	49.359	3.6848	38.410150
0.240	5.0236	26.8726	21.2367	2.1978e-01	0.1285	0.011	1460.49	49.363	3.6846	38.410150
0.253	5.0339	26.8790	21.2408	2.1978e-01	0.1273	0.007	1460.54	49.310	3.6796	38.410151
0.239	5.0418	26.8672	21.2307	2.3199e-01	0.1273	0.011	1460.56	49.317	3.6797	38.410151
0.240	5.0475	26.7726	21.1554	2.3199e-01	0.1273	0.011	1460.47	49.260	3.6772	38.410152
0.229	5.0517	26.7328	21.1234	2.3199e-01	0.1273	0.011	1460.43	49.263	3.6781	38.410152
0.240	5.0538	26.6678	21.0719	2.3199e-01	0.1273	0.011	1460.36	49.201	3.6749	38.410153
0.239	5.0547	26.6018	21.0196	2.3199e-01	0.1285	0.011	1460.28	49.200	3.6764	38.410153
0.240	5.0550	26.5891	21.0095	2.3199e-01	0.1273	0.011	1460.26	49.205	3.6770	38.410154
0.229	5.0522	26.5580	20.9852	2.3199e-01	0.1285	0.015	1460.21	49.208	3.6782	38.410154
0.229	5.0440	26.5856	21.0078	2.1978e-01	0.1273	0.011	1460.21	49.217	3.6790	38.410155
0.227	5.0342	26.6430	21.0541	2.3199e-01	0.1273	0.015	1460.25	49.223	3.6789	38.410155
0.229	5.0254	26.6475	21.0585	2.3199e-01	0.1273	0.011	1460.21	49.172	3.6758	38.410156
0.218	5.0188	26.7264	21.1216	2.3199e-01	0.1273	0.011	1460.29	49.181	3.6751	38.410156
0.229	5.0194	26.7665	21.1532	2.3199e-01	0.1273	0.015	1460.34	49.125	3.6698	38.410157
0.229	5.0257	26.7731	21.1578	2.3199e-01	0.1273	0.011	1460.38	49.129	3.6694	38.410157
0.216	5.0380	26.8191	21.1930	2.3199e-01	0.1273	0.011	1460.48	49.138	3.6678	38.410158
0.218	5.0487	26.7893	21.1684	2.3199e-01	0.1285	0.015	1460.49	49.081	3.6634	38.410158
0.218	5.0570	26.7793	21.1597	2.3199e-01	0.1273	0.011	1460.51	49.085	3.6632	38.410159
0.218	5.0648	26.8015	21.1766	2.1978e-01	0.1285	0.011	1460.57	49.024	3.6574	38.410159
0.216	5.0700	26.7542	21.1387	2.1978e-01	0.1273	0.015	1460.54	49.023	3.6580	38.410160
0.205	5.0743	26.7533	21.1375	2.3199e-01	0.1273	0.011	1460.55	49.028	3.6581	38.410160
0.205	5.0767	26.7507	21.1352	2.3199e-01	0.1285	0.011	1460.56	49.039	3.6587	38.410161
0.218	5.0776	26.7129	21.1052	2.3199e-01	0.1273	0.011	1460.51	49.047	3.6602	38.410161
0.203	5.0779	26.7240	21.1140	2.1978e-01	0.1273	0.011	1460.53	48.998	3.6562	38.410162
0.205	5.0774	26.7047	21.0988	2.1978e-01	0.1273	0.011	1460.50	49.001	3.6569	38.410162
0.205	5.0765	26.6914	21.0883	2.1978e-01	0.1273	0.011	1460.48	49.009	3.6580	38.410163
0.193	5.0763	26.7199	21.1109	2.1978e-01	0.1273	0.011	1460.52	48.952	3.6530	38.410163
0.203	5.0752	26.6884	21.0861	2.1978e-01	0.1273	0.011	1460.47	48.954	3.6540	38.410163
0.193	5.0726	26.6815	21.0809	2.3199e-01	0.1273	0.011	1460.45	48.962	3.6550	38.410164
0.193	5.0732	26.7009	21.0962	2.3199e-01	0.1273	0.011	1460.48	48.913	3.6508	38.410164
0.205	5.0763	26.6720	21.0730	2.3199e-01	0.1273	0.015	1460.46	48.915	3.6514	38.410165
0.192	5.0780	26.7042	21.0983	2.1978e-01	0.1285	0.011	1460.50	48.923	3.6511	38.410165
0.193	5.0777	26.7425	21.1286	2.1978e-01	0.1273	0.015	1460.55	48.874	3.6465	38.410166
0.193	5.0791	26.7676	21.1484	2.1978e-01	0.1273	0.011	1460.59	48.876	3.6459	38.410166
0.180	5.0845	26.8574	21.2188	2.3199e-01	0.1285	0.011	1460.73	48.883	3.6438	38.410167
0.203	5.0881	26.8772	21.2341	2.1978e-01	0.1273	0.015	1460.77	48.888	3.6434	38.410167
