DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.013	4.1495	31.6875	25.1375	4.1514e-01	0.1273	0.015	1462.99	49.956	3.6876	38.482902
-0.002	4.1489	31.6990	25.1466	4.2735e-01	0.1273	0.011	1463.00	49.950	3.6869	38.482903
0.013	4.1496	31.6994	25.1469	4.1514e-01	0.1273	0.011	1463.00	49.948	3.6867	38.482903
0.013	4.1504	31.6804	25.1317	4.0293e-01	0.1273	0.011	1462.98	49.948	3.6871	38.482904
0.000	4.1514	31.6835	25.1342	4.0293e-01	0.1273	0.007	1462.99	49.952	3.6873	38.482904
0.011	4.1511	31.6786	25.1302	4.0293e-01	0.1285	0.015	1462.98	49.896	3.6833	38.482905
0.013	4.1511	31.6662	25.1204	3.9072e-01	0.1273	0.011	1462.97	49.889	3.6831	38.482905
0.013	4.1509	31.6733	25.1260	3.9072e-01	0.1285	0.011	1462.98	49.886	3.6827	38.482906
0.011	4.1505	31.6636	25.1184	3.7851e-01	0.1273	0.011	1462.96	49.823	3.6783	38.482906
0.024	4.1503	31.6522	25.1093	3.7851e-01	0.1261	0.011	1462.95	49.880	3.6828	38.482907
0.013	4.1503	31.6556	25.1120	3.9072e-01	0.1273	0.011	1462.95	49.887	3.6832	38.482907
0.013	4.1502	31.6433	25.1023	4.0293e-01	0.1273	0.011	1462.93	49.824	3.6789	38.482908
0.011	4.1499	31.6384	25.0984	4.2735e-01	0.1273	0.011	1462.93	49.820	3.6787	38.482908
0.037	4.1499	31.6380	25.0981	4.2735e-01	0.1273	0.011	1462.93	49.819	3.6787	38.482908
0.013	4.1501	31.6205	25.0842	4.1514e-01	0.1273	0.011	1462.90	49.820	3.6792	38.482909
0.024	4.1501	31.6184	25.0825	3.9072e-01	0.1273	0.007	1462.90	49.825	3.6796	38.482909
0.011	4.1503	31.6190	25.0830	3.9072e-01	0.1273	0.011	1462.90	49.824	3.6795	38.482910
0.024	4.1501	31.6090	25.0751	3.9072e-01	0.1285	0.011	1462.89	49.772	3.6760	38.482910
0.024	4.1501	31.6217	25.0852	4.0293e-01	0.1273	0.011	1462.91	49.779	3.6761	38.482911
0.024	4.1499	31.6308	25.0924	4.0293e-01	0.1285	0.015	1462.92	49.779	3.6759	38.482911
0.023	4.1501	31.6370	25.0973	3.9072e-01	0.1273	0.011	1462.93	49.783	3.6761	38.482912
0.024	4.1499	31.6613	25.1166	3.7851e-01	0.1273	0.011	1462.96	49.790	3.6760	38.482912
0.024	4.1501	31.6600	25.1156	3.7851e-01	0.1273	0.015	1462.96	49.792	3.6761	38.482913
0.024	4.1509	31.6593	25.1149	3.6630e-01	0.1273	0.011	1462.96	49.805	3.6770	38.482913
0.036	4.1522	31.6674	25.1213	3.7851e-01	0.1285	0.011	1462.97	49.821	3.6779	38.482914
0.013	4.1535	31.6555	25.1117	3.7851e-01	0.1273	0.011	1462.96	49.832	3.6789	38.482914
0.037	4.1542	31.6577	25.1134	3.7851e-01	0.1273	0.011	1462.97	49.773	3.6745	38.482915
0.023	4.1552	31.6635	25.1179	3.6630e-01	0.1273	0.015	1462.98	49.772	3.6741	38.482915
0.024	4.1557	31.6541	25.1104	3.6630e-01	0.1273	0.011	1462.97	49.774	3.6744	38.482916
0.024	4.1563	31.6617	25.1163	3.7851e-01	0.1273	0.007	1462.98	49.778	3.6745	38.482916
0.024	4.1566	31.6655	25.1193	4.0293e-01	0.1273	0.015	1462.99	49.786	3.6750	38.482917
0.036	4.1572	31.6572	25.1126	4.3956e-01	0.1273	0.011	1462.98	49.796	3.6759	38.482917
0.024	4.1576	31.6637	25.1178	4.8840e-01	0.1273	0.007	1462.99	49.809	3.6767	38.482918
