DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.125	6.4485	32.6503	25.6402	1.9536e-01	0.1285	0.015	1473.56	47.496	3.2983	38.373715
0.111	6.4486	32.6498	25.6398	1.9536e-01	0.1298	0.015	1473.56	47.490	3.2979	38.373715
0.101	6.4489	32.6491	25.6392	1.9536e-01	0.1285	0.015	1473.56	47.484	3.2974	38.373716
0.101	6.4492	32.6475	25.6379	1.9536e-01	0.1285	0.015	1473.56	47.486	3.2975	38.373716
0.088	6.4492	32.6466	25.6372	1.9536e-01	0.1285	0.015	1473.56	47.479	3.2971	38.373717
0.099	6.4494	32.6463	25.6370	1.9536e-01	0.1285	0.015	1473.56	47.481	3.2972	38.373717
0.088	6.4492	32.6477	25.6381	1.9536e-01	0.1298	0.015	1473.56	47.474	3.2967	38.373718
0.077	6.4495	32.6490	25.6390	1.9536e-01	0.1298	0.015	1473.56	47.475	3.2967	38.373718
0.088	6.4497	32.6485	25.6386	2.0757e-01	0.1285	0.015	1473.56	47.476	3.2968	38.373719
0.064	6.4501	32.6487	25.6388	2.0757e-01	0.1298	0.015	1473.56	47.477	3.2968	38.373719
0.077	6.4500	32.6505	25.6402	2.0757e-01	0.1285	0.015	1473.56	47.470	3.2963	38.373720
0.077	6.4501	32.6507	25.6403	1.9536e-01	0.1285	0.015	1473.56	47.470	3.2963	38.373720
0.077	6.4502	32.6505	25.6402	1.9536e-01	0.1285	0.015	1473.57	47.463	3.2958	38.373721
0.075	6.4508	32.6496	25.6394	1.9536e-01	0.1285	0.015	1473.57	47.463	3.2958	38.373721
0.077	6.4510	32.6504	25.6400	1.9536e-01	0.1298	0.015	1473.57	47.402	3.2915	38.373722
0.077	6.4508	32.6509	25.6404	1.9536e-01	0.1285	0.015	1473.57	47.457	3.2953	38.373722
0.088	6.4508	32.6509	25.6404	1.9536e-01	0.1285	0.015	1473.57	47.457	3.2954	38.373723
0.088	6.4505	32.6509	25.6404	1.9536e-01	0.1298	0.015	1473.57	47.450	3.2949	38.373723
0.088	6.4503	32.6492	25.6391	1.9536e-01	0.1285	0.015	1473.56	47.450	3.2950	38.373723
0.101	6.4504	32.6477	25.6379	1.9536e-01	0.1285	0.015	1473.56	47.451	3.2950	38.373724
0.088	6.4500	32.6465	25.6370	1.9536e-01	0.1285	0.015	1473.56	47.451	3.2951	38.373724
0.111	6.4494	32.6480	25.6383	1.9536e-01	0.1285	0.015	1473.56	47.451	3.2951	38.373725
0.125	6.4480	32.6494	25.6396	1.9536e-01	0.1285	0.015	1473.56	47.452	3.2952	38.373725
